provider_import_notes,provider__operating_name,provider__legal_name,provider__ukprn,provider__urn,provider__code,provider__accreditation_status,accreditation__number,accreditation__start_date,accreditation__end_date,provider__provider_type,address__address_line_1,address__address_line_2,address__address_line_3,address__town_or_city,address__county,address__postcode,address__latitude,address__longitude,address__note,provider__academic_years_active,provider__academic_year_code,address__uprn,address__latitude_2,address__longitude_2,row_type,address__found,model_fields,os_fields,provider__provider_details_for_name,provider__provider_trading_names
match:market_reg:accreditation,"St Mary's University, Twickenham",St Mary's University,10007843,133895,S64,accredited,1530,2024-08-01T00:00:00Z,,hei,Waldegrave Road,,,Twickenham,,TW1 4SX,51.4362989,-0.3345,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023392499,51.4362989,-0.3345,updated,true,,,"ST MARY'S UNIVERSITY, TWICKENHAM",
match:market_reg:accreditation,Stockton SCITT,Stockton-On-Tees Borough Council,10006337,,S60,accredited,5607,2024-08-01T00:00:00Z,,scitt,Bishopton Road West,"",,Stockton On Tees,,TS19 0QD,54.570432,-1.34111,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100110781512,54.5705265,-1.3421895,original,true,,,STOCKTON-ON-TEES BOROUGH COUNCIL,
match:market_reg:accreditation,Stourport SCITT,Severn Academies Educational Trust,10058732,,S95,accredited,5634,2024-08-01T00:00:00Z,,scitt,Minster Road,,,Stourport On Severn,,DY13 8AX,52.3596058,-2.2714492,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121348140,52.3596058,-2.2714492,updated,true,,,SEVERN ACADEMIES EDUCATIONAL TRUST,Severn Academies Educational Trust (Academy Trust)
match:market_reg:accreditation,Surrey South Farnham SCITT,South Farnham Educational Trust,10054050,,13S,accredited,5579,2024-08-01T00:00:00Z,,scitt,Menin Way,"",,Farnham,,GU9 8DY,51.209917,-0.784989,missing address__town_or_city,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200001532820,51.2093722,-0.7859651,original,true,,,SOUTH FARNHAM EDUCATIONAL TRUST,
match:market_reg:accreditation,TKAT SCITT,The Kemnal Academies Trust,10058343,,K13,accredited,5578,2024-08-01T00:00:00Z,,scitt,Sevenoaks Way,,,Sidcup,,DA14 5AA,51.4120189,0.1104716,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023528723,51.4120189,0.1104716,updated,true,,,THE KEMNAL ACADEMIES TRUST1,THE KEMNAL ACADEMIES TRUST (Academy Trust)
match:market_reg:accreditation,Teach East,Four Cs MAT,10058314,,T11,accredited,5631,2026-08-01T00:00:00Z,,scitt,Helpston Road,Glinton,,Peterborough,,PE6 7JX,52.638215,-0.303794,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100091534869,52.638215,-0.303794,updated,true,,,FOUR CS MAT,FOUR CS MAT (Academy Trust)
match:market_reg:accreditation,Teach First,Teach First,10024318,,1TF,accredited,5719,2024-08-01T00:00:00Z,,scitt,"6, Mitre Passage",,,London,,SE10 0ER,51.5008867,0.0071383,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10010251442,51.5008867,0.0071383,updated,true,provider__legal_name,organisation_name,TEACH FIRST,
match:market_reg:accreditation,Teach West London Teaching School Hub,Twyford CofE Academies Trust,10035500,101933,1KV,accredited,5737,2024-08-01T00:00:00Z,,scitt,c/o Ada Lovelace High School,Park View Road,,Ealing,London,W5 2JX,51.5194608,-0.2953351,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.5194608,-0.2953351,original,,,,TWYFORD CHURCH OF ENGLAND HIGH SCHOOL,
match:market_reg:accreditation,Teaching London: LDBS SCITT,"Christ Church Primary School, Hampstead",10074742,,L59,accredited,5523,2024-08-01T00:00:00Z,,scitt,"2, West End Lane",,,London,,NW6 4NT,51.5385252,-0.19312,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,5006260,51.5385252,-0.19312,updated,true,,,"CHRIST CHURCH PRIMARY SCHOOL, HAMPSTEAD",
match:market_reg:accreditation,Ted Wragg Teacher Training Partnership,Ted Wragg Multi Academy Trust,10060466,,S66,accredited,5540,2024-08-01T00:00:00Z,,scitt,Hatherleigh Road,,,Exeter,,EX2 9JU,50.754748,-3.399884,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10023117306,50.754748,-3.399884,updated,true,,,THE TED WRAGG MULTI ACADEMY TRUST,THE TED WRAGG MULTI ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,Teesside University,Teesside University,10007161,,3S1,accredited,1587,2024-08-01T00:00:00Z,,hei,Digital Life,Southfield Road,,Middlesbrough,,TS1 3BX,54.5706753,-1.2352671,,"2026,2025,2024,2023,2022,2021",2026,10096378720,54.5706753,-1.2352671,updated,true,provider__legal_name,organisation_name,TEESSIDE UNIVERSITY,
match:market_reg:accreditation,Tes Institute,Tes Institute Limited,10035578,,H40,accredited,5708,2024-08-01T00:00:00Z,,scitt,"Tes Global, St Paul's Place,","Norfolk Street, Sheffield,",,Sheffield,,S1 2JE,53.378727,-1.4696371,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.378727,-1.4696371,original,,,,TES INSTITUTE LIMITED,Tes Institute
match:market_reg:accreditation,The Coventry SCITT,Sidney Stringer Multi Academy Trust,10058243,,2A7,accredited,5691,2024-08-01T00:00:00Z,,scitt,"2, Primrose Hill Street",,,Coventry,,CV1 5LY,52.4126327,-1.5028245,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10091717090,52.4126327,-1.5028245,updated,true,address__address_line_1,organisation_name,SIDNEY STRINGER MULTI ACADEMY TRUST,SIDNEY STRINGER MULTI ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,The Grand Union Training Partnership,Tove Learning Trust,10058513,,G60,accredited,5519,2024-08-01T00:00:00Z,,scitt,Brackley Road,,,Towcester,,NN12 6DJ,52.1321477,-0.9931005,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032140373,52.1321477,-0.9931005,updated,true,address__address_line_1,organisation_name,TOVE LEARNING TRUST,TOVE LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,The John Taylor SCITT,The John Taylor MAT,10057362,,24V,accredited,5667,2024-08-01T00:00:00Z,,scitt,Barton Under Needwood Youth Centre,Dunstall Road,,Burton On Trent,,DE13 8AX,52.76514,-1.721216,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032002574,52.7663273,-1.7182887,original,true,,,JOHN TAYLOR MAT,John Taylor MAT (Academy Trust)
match:market_reg:accreditation,The Royal Borough of Windsor and Maidenhead SCITT,The Royal Borough of Windsor & Maidenhead,10005550,,1WM,accredited,5629,2024-08-01T00:00:00Z,,scitt,Town Hall,St. Ives Road,,Maidenhead,,SL6 1RF,51.5223866,-0.7185167,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10012321791,51.5223866,-0.7185167,updated,true,,,ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD,
match:market_reg:accreditation,The Sheffield SCITT,St Clare Catholic Multi Academy Trust,10037587,,S97,accredited,5647,2024-08-01T00:00:00Z,,scitt,Oakbrook,Fulwood Road,,Sheffield,,S10 3BT,53.3719804,-1.5195327,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100052082782,53.3719804,-1.5195327,updated,true,,,NOTRE DAME HIGH SCHOOL,The Sheffield SCITT
match:market_reg:accreditation,"UCL, University College London",University College London (UCL),10007784,,U80,accredited,1584,2024-08-01T00:00:00Z,,hei,Gower Street,,,London,,WC1E 6BT,51.5245592,-0.1340401,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,5148596,51.5245592,-0.1340401,updated,true,,,UNIVERSITY COLLEGE LONDON,UCL
match:market_reg:accreditation,United Teaching National SCITT,United Learning Trust,10037395,130912,1A9,accredited,5674,2024-08-01T00:00:00Z,,scitt,"50, Marylands Road",,,London,,W9 2DR,51.525067,-0.193389,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10033579226,51.5252497,-0.1937846,original,true,,,UNITED LEARNING TRUST,
match:market_reg:accreditation,University Centre Farnborough,Farnborough College of Technology,10002412,,2F3,accredited,5725,2023-08-01T00:00:00Z,,scitt,Civic Offices,Harlington Way,,Fleet,,GU51 4AE,51.279731,-0.8464588,,"2026,2025,2024,2023,2021,2020,2019",2026,200001014946,51.279731,-0.8464588,updated,true,,,FARNBOROUGH COLLEGE OF TECHNOLOGY,
match:market_reg:accreditation,University of Bedfordshire,University of Bedfordshire,10007152,,B22,accredited,1582,2024-08-01T00:00:00Z,,hei,Polhill Avenue,,,Bedford,,MK41 9EA,52.1414835,-0.4430177,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100080996541,52.1414835,-0.4430177,updated,true,,,UNIVERSITY OF BEDFORDSHIRE,
match:market_reg:accreditation,University of Birmingham,University of Birmingham,10006840,133784,B32,accredited,1537,2024-08-01T00:00:00Z,,hei,Admissions,University of Brimingham,Edgbaston,Birmingham,"",B15 2TT,52.453282,-1.927894,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.4492736,-1.930777,original,true,,,THE UNIVERSITY OF BIRMINGHAM,University of Birmingham
match:market_reg:accreditation,University of Brighton,University of Brighton,10000886,133796,B72,accredited,1538,2024-08-01T00:00:00Z,,hei,Mithras House,Lewes Road,,Brighton,,BN2 4AT,50.8420449,-0.1198916,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,22172881,50.8420449,-0.1198916,updated,true,,,UNIVERSITY OF BRIGHTON,
match:market_reg:accreditation,University of Bristol,University of Bristol,10007786,,B78,accredited,1539,2024-08-01T00:00:00Z,,hei,School of Education,35 Berkeley Square,"",Bristol,"",BS8 1JA,,,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.4549891,-2.60494,original,true,,,UNIVERSITY OF BRISTOL,
match:market_reg:accreditation,University of Buckingham,University of Buckingham,10007787,,2Z3,accredited,1581,2024-08-01T00:00:00Z,,hei,Yeomanry House,Hunter Street,,Buckingham,,MK18 1EG,51.9953909,-0.9916666,,"2026,2025,2024,2023",2026,766241922,51.9953909,-0.9916666,updated,true,,,THE UNIVERSITY OF BUCKINGHAM,University of Buckingham
match:market_reg:accreditation,University of Cambridge,University of Cambridge,10007788,,C05,accredited,1540,2024-08-01T00:00:00Z,,hei,"184, Hills Road",,,Cambridge,,CB2 8PQ,52.1866982,0.1368386,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10002567138,52.1866982,0.1368386,updated,true,address__address_line_1,organisation_name,UNIVERSITY OF CAMBRIDGE,University of CambridgeCambridge University
match:market_reg:accreditation,University of Chester,University of Chester,10007848,,C55,accredited,1507,2024-08-01T00:00:00Z,,hei,Grosvenor House,Parkgate Road,,Chester,,CH1 4BJ,53.2002807,-2.8998193,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10012218986,53.2002807,-2.8998193,updated,true,,,UNIVERSITY OF CHESTER,
match:market_reg:accreditation,University of Chichester,University of Chichester,10007137,133868,C58,accredited,1533,2024-08-01T00:00:00Z,,hei,Bognor Regis Campus,Upper Bognor Road,,Bognor Regis,,PO21 1HR,50.7889941,-0.6650175,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200002707728,50.7889941,-0.6650175,updated,true,,,THE UNIVERSITY OF CHICHESTER,University of Chichester
match:market_reg:accreditation,University of Cumbria,University of Cumbria,10007842,,C99,accredited,1529,2026-08-01T00:00:00Z,,hei,Fusehill Street,,,Carlisle,,CA1 2HH,54.890876,-2.922234,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10008682257,54.890876,-2.922234,updated,true,provider__legal_name,organisation_name,THE UNIVERSITY OF CUMBRIA,
match:market_reg:accreditation,University of Derby,University of Derby,10007851,133811,D39,accredited,1542,2024-08-01T00:00:00Z,,hei,Kedleston Road,,,Derby,,DE22 1GB,52.9378882,-1.4971764,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032257096,52.9378882,-1.4971764,updated,true,,,UNIVERSITY OF DERBY,
match:market_reg:accreditation,University of East Anglia,University of East Anglia,10007789,133853,E14,accredited,1544,2026-08-01T00:00:00Z,,hei,Norwich Research Park,"","",Norwich,"",NR4 7TJ,,,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.6220523,1.2410838,original,true,,,THE UNIVERSITY OF EAST ANGLIA,University of East Anglia
match:market_reg:accreditation,University of East London,University of East London,10007144,,E28,accredited,1545,2024-08-01T00:00:00Z,,hei,Water Lane,,,London,,E15 4LZ,51.5441946,0.0095191,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,46255514,51.5441946,0.0095191,updated,true,,,UNIVERSITY OF EAST LONDON,The University of East LondonThe University of East London Higher Education Corporation
match:market_reg:accreditation,University of Exeter,University of Exeter,10007792,,E84,accredited,1546,2024-08-01T00:00:00Z,,hei,The Innovation Centre,"University Of Exeter Campus, Rennes Drive",,Exeter,,EX4 4RN,50.7382287,-3.5303287,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10023123829,50.7382287,-3.5303287,updated,true,provider__legal_name,organisation_name,UNIVERSITY OF EXETER,
match:market_reg:accreditation,University of Gloucestershire,University of Gloucestershire,10007145,,G50,accredited,1547,2024-08-01T00:00:00Z,,hei,Pittville Student Village,Albert Road,,Cheltenham,,GL52 3JG,51.8872839,-2.089076,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121233356,51.8872839,-2.089076,updated,true,,,UNIVERSITY OF GLOUCESTERSHIRE,
match:market_reg:accreditation,University of Greenwich,University of Greenwich,10007146,,G70,accredited,1548,2026-08-01T00:00:00Z,,hei,"Southwood Site, Avery Hill Campus",Avery Hill Road,,London,,SE9 2UG,51.4458905,0.0796007,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10010246128,51.4458905,0.0796007,updated,true,,,UNIVERSITY OF GREENWICH,
match:market_reg:accreditation,University of Hertfordshire,University of Hertfordshire,10007147,133783,H36,accredited,1549,2024-08-01T00:00:00Z,,hei,Mosquito Way,"","",Hatfield,"",AL10 9EU,51.76071,-0.250279,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,51.7518204,-0.2387957,original,true,,,UNIVERSITY OF HERTFORDSHIRE,University of Hertfordshire
match:market_reg:accreditation,University of Huddersfield,University of Huddersfield,10007148,133822,H60,accredited,1550,2024-08-01T00:00:00Z,,hei,Queensgate,,,Huddersfield,,HD1 3DH,53.6428285,-1.7780981,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,83058193,53.6428285,-1.7780981,updated,true,,,THE UNIVERSITY OF HUDDERSFIELD,University of Huddersfield
match:market_reg:accreditation,University of Leicester,University of Leicester,10007796,,L34,accredited,1553,2024-08-01T00:00:00Z,,hei,University Road,,,Leicester,,LE1 7RH,52.6213031,-1.1240482,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,2465074445,52.6213031,-1.1240482,updated,true,,,THE UNIVERSITY OF LEICESTER,University of Leicester
match:market_reg:accreditation,University of Manchester,University of Manchester,10007798,,M20,accredited,1554,2024-08-01T00:00:00Z,,hei,Oxford Road,,,Manchester,,M13 9PL,53.4733457,-2.235812,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,77118459,53.4733457,-2.235812,updated,true,,,THE UNIVERSITY OF MANCHESTER,University of Manchester
match:market_reg:accreditation,University of Newcastle Upon Tyne,University of Newcastle Upon Tyne,10007799,133852,N21,accredited,1577,2024-08-01T00:00:00Z,,hei,Claremont Road,,,Newcastle Upon Tyne,,NE1 7RU,54.9789749,-1.6135961,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,4510065763,54.9789749,-1.6135961,updated,true,,,UNIVERSITY OF NEWCASTLE UPON TYNE,Newcastle University
match:market_reg:accreditation,University of Northampton,University of Northampton,10007138,,N38,accredited,1534,2024-08-01T00:00:00Z,,hei,University Drive,,,Northampton,,NN1 5PH,52.2304821,-0.8869036,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,15127116,52.2304821,-0.8869036,updated,true,,,"UNIVERSITY OF NORTHAMPTON, THE",The University of NorthamptonUniversity of Northampton
match:market_reg:accreditation,University of Northumbria at Newcastle,University of Northumbria at Newcastle,10001282,,N77,accredited,1572,2024-08-01T00:00:00Z,,hei,Pandon Buildings,Camden Street,,Newcastle Upon Tyne,,NE2 1XE,54.977694,-1.604597,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,4510141707,54.9777316,-1.6044697,original,true,,,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,
match:market_reg:accreditation,University of Nottingham,University of Nottingham,10007154,,N84,accredited,1555,2024-08-01T00:00:00Z,,hei,Wollaton Road,,,Nottingham,,NG8 1BB,52.9519817,-1.1862738,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200001412812,52.9519817,-1.1862738,updated,true,,,"UNIVERSITY OF NOTTINGHAM, THE",
match:market_reg:accreditation,University of Portsmouth,University of Portsmouth,10007155,,P80,accredited,1558,2024-08-01T00:00:00Z,,hei,St. George's Building,"141, High Street",,Portsmouth,,PO1 2HY,50.792441,-1.1000846,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,1775038440,50.792441,-1.1000846,updated,true,,,UNIVERSITY OF PORTSMOUTH,
match:market_reg:accreditation,University of Reading,The University of Reading,10007802,,R12,accredited,1559,2024-08-01T00:00:00Z,,hei,Phillip Lyle Building,Pepper Lane,Whiteknights,Reading,,RG6 6EG,51.4376,-0.9411783,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10013469683,51.4376,-0.9411783,updated,true,,,THE UNIVERSITY OF READING,University of Reading
match:market_reg:accreditation,University of Sheffield,University of Sheffield,10007157,,S18,accredited,1560,2024-08-01T00:00:00Z,,hei,Western Bank,,,Sheffield,,S10 2TN,53.3800093,-1.482673,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10003573516,53.3800093,-1.482673,updated,true,,,THE UNIVERSITY OF SHEFFIELD,University of Sheffield
match:market_reg:accreditation,University of Southampton,University of Southampton,10007158,133879,S27,accredited,1561,2024-08-01T00:00:00Z,,hei,University Road,,,Southampton,,SO17 1BJ,50.934434,-1.3953718,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10024437276,50.934434,-1.3953718,updated,true,,,UNIVERSITY OF SOUTHAMPTON,
match:market_reg:accreditation,University of Staffordshire,University of Staffordshire,10006299,,S72,accredited,1531,2024-08-01T00:00:00Z,,hei,College Road,,,Stoke On Trent,,ST4 2DE,53.0093543,-2.1813174,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,3455123741,53.0093543,-2.1813174,updated,true,,,UNIVERSITY OF STAFFORDSHIRE,
match:market_reg:accreditation,University of Sunderland,University of Sunderland,10007159,133881,S84,accredited,1562,2024-08-01T00:00:00Z,,hei,Chester Road,,,Sunderland,,SR1 3SD,54.9044149,-1.3916013,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,45150062,54.9044149,-1.3916013,updated,true,,,UNIVERSITY OF SUNDERLAND,
match:market_reg:accreditation,University of Sussex,University of Sussex,10007806,,S90,accredited,1564,2026-08-01T00:00:00Z,,hei,Essex House,Arts Road,Falmer,Brighton,,BN1 9QQ,50.8670895,-0.087914,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,22195563,50.8670895,-0.087914,updated,true,,,UNIVERSITY OF SUSSEX,
match:market_reg:accreditation,University of Warwick,University of Warwick,10007163,,W20,accredited,1566,2024-08-01T00:00:00Z,,hei,Westwood Campus,Kirby Corner Road,"",Coventry,"",CV4 8EE,52.395419,-1.573243,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.3877431,-1.5611598,original,true,,,THE UNIVERSITY OF WARWICK,University of Warwick
match:market_reg:accreditation,University of Winchester,University of Winchester,10003614,133880,W76,accredited,1514,2024-08-01T00:00:00Z,,hei,Sparkford Road,,,Winchester,,SO22 4NR,51.0597004,-1.3282476,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062519480,51.0597004,-1.3282476,updated,true,,,UNIVERSITY OF WINCHESTER,
match:market_reg:accreditation,University of Wolverhampton,University of Wolverhampton,10007166,,W75,accredited,1567,2024-08-01T00:00:00Z,,hei,Walsall Campus,Gorway Road,,Walsall,,WS1 3BD,52.5739518,-1.9710029,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100071581845,52.5739518,-1.9710029,updated,true,,,UNIVERSITY OF WOLVERHAMPTON,University of Wolverhampton
match:market_reg:accreditation,University of Worcester,University of Worcester,10007139,133911,W80,accredited,1535,2024-08-01T00:00:00Z,,hei,Henwick Grove,,,Worcester,,WR2 6AJ,52.1979634,-2.2419556,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10000852058,52.1979634,-2.2419556,updated,true,,,UNIVERSITY OF WORCESTER,
match:market_reg:accreditation,University of York,University of York,10007167,,Y50,accredited,1568,2024-08-01T00:00:00Z,,hei,Department of Education,Heslington,"",York,"",YO10 5DD,53.948435,-1.05356,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.9461089,-1.0517718,original,true,,,UNIVERSITY OF YORK,
match:market_reg:accreditation,"University of the West of England, Bristol",University of the West of England,10007164,133798,B80,accredited,1565,2026-08-01T00:00:00Z,,hei,Frenchay Campus,Coldharbour Lane,,Bristol,,BS16 1QY,51.5019824,-2.5500485,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,632369,51.5019824,-2.5500485,updated,true,,,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL","UWE BristolUniversity of the West of EnglandUWE, BristolUniversity of West of EnglandUWE"
match:market_reg:accreditation,Vantage North Humber Teacher Training,St Mary's College,10063694,,2V1,accredited,5730,2023-08-01T00:00:00Z,,scitt,Cranbrook Avenue,,,Hull,,HU6 7TN,53.7750905,-0.3631675,,"2026,2025,2024,2023",2026,21114046,53.7750905,-0.3631675,updated,true,,,ST MARY'S COLLEGE,
match:market_reg:accreditation,Wandsworth Primary Schools Consortium,Brandlehow Primary School,10071329,101001,W14,accredited,5546,2024-08-01T00:00:00Z,,scitt,"7, St. Josephs Street",,,London,,SW8 4EN,51.4765243,-0.146463,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023385191,51.4765243,-0.146463,updated,true,,,BRANDLEHOW PRIMARY SCHOOL,
match:market_reg:accreditation,West Essex SCITT,Epping Forest Schools Partnership Trust,10067433,,2BB,accredited,5707,2024-08-01T00:00:00Z,,scitt,High Road,"",,Buckhurst Hill,,IG9 5RX,51.629618,0.033264,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100091481104,51.6296332,0.0343515,original,true,,,EPPING FOREST SCHOOLS PARTNERSHIP TRUST,West Essex SCITT
match:market_reg:accreditation,Xavier Teach SouthEast,Xavier Catholic Education Trust,10057399,143367,2EW,accredited,5709,2024-08-01T00:00:00Z,,scitt,Guildford Road,,,Chertsey,,KT16 9LU,51.3811736,-0.519996,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062364225,51.3811736,-0.519996,updated,true,,,XAVIER CATHOLIC EDUCATION TRUST,XAVIER CATHOLIC EDUCATION TRUST (Academy Trust)Teach SouthEast
match:market_reg:accreditation,York St John University,York St John University,10007713,133914,Y75,accredited,1569,2024-08-01T00:00:00Z,,hei,Lord Mayors Walk,,,York,,YO31 7EX,53.9649139,-1.0800959,missing address__town_or_city,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200004772953,53.9649139,-1.0800959,updated,true,,,YORK ST JOHN UNIVERSITY,
match:market_reg:accreditation,Yorkshire Wolds Teacher Training,The Education Alliance,10058551,,2EV,accredited,5712,2024-08-01T00:00:00Z,,scitt,East Dale Road,Melton,,North Ferriby,,HU14 3HS,53.728186,-0.537125,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100052016756,53.7284536,-0.5349145,original,true,,,THE EDUCATION ALLIANCE,THE EDUCATION ALLIANCE (Academy Trust)Yorkshire Wolds Teacher Training
match:market_reg:accreditation,e-Qualitas,e-Qualitas Professional Services,10046623,,E69,accredited,5585,2024-08-01T00:00:00Z,,scitt,registered office: Sir Wilfrid Newton House,Thorncliffe Park,Chapeltown,Sheffield,,S35 2PH,53.4729128,-1.4761161,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.4729128,-1.4761161,original,,,,E-QUALITAS PROFESSIONAL SERVICES LIMITED,e-Qualitas
match:market_reg:accreditation,i2i Teaching Partnership,Weydon Multi Academy Trust,10058582,,24X,accredited,5657,2024-08-01T00:00:00Z,,scitt,Weydon Lane,,,Farnham,,GU9 8UG,51.2023786,-0.8148865,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062355153,51.2023786,-0.8148865,updated,true,address__address_line_1,organisation_name,WEYDON MULTI ACADEMY TRUST,Weydon Multi Academy Trust (Academy Trust)
